hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
0,11,2016,5,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,241,2016,10,1,2,1,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,100,2016,4,1,1,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
0,8,2015,9,2,5,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,204,2015,10,2,2,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,8,2016,3,1,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,62,2016,3,1,4,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,99,2017,5,0,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,28,2017,8,0,2,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,23,2016,4,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,9,2015,9,1,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,2017,7,0,1,2,0,0,True,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,38,2016,5,1,3,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2017,3,0,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,381,2016,12,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2015,8,0,4,2,1,0,False,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,2016,1,0,2,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,20,2016,6,0,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,105,2016,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,18,2016,6,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,93,2015,9,1,2,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,48,2016,11,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,49,2016,3,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,67,2017,5,2,8,3,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2016,11,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,138,2016,9,1,1,3,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1,2016,11,0,1,2,0,0,False,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,36,2015,8,4,10,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,65,2016,4,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,192,2016,6,0,2,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,63,2017,4,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2015,8,2,1,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,43,2017,1,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,21,2017,7,0,1,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,56,2016,4,1,3,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,25,2017,7,2,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,161,2016,10,1,2,3,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,114,2017,5,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,43,2017,1,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,99,2016,3,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,98,2017,4,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2015,11,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,149,2015,9,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,59,2015,7,0,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,273,2016,6,1,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,250,2016,6,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,27,2017,6,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,11,2017,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,30,2016,8,2,8,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,46,2016,12,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,106,2016,8,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,8,2015,12,2,5,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,48,2015,12,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,41,2015,7,1,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,39,2017,6,2,2,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,6,0,1,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,121,2017,1,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,184,2017,7,2,6,3,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,91,2016,10,2,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,66,2015,8,1,3,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,4,2016,9,2,4,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,248,2016,10,0,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,30,2016,10,1,3,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,39,2016,9,2,1,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,2,2017,5,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,93,2015,12,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,3,2016,7,2,3,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,38,2017,8,2,4,2,1,0,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,104,2016,7,1,4,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,101,2017,4,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,76,2015,9,0,2,2,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,21,2017,5,0,2,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,52,2016,3,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,101,2016,2,1,3,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,296,2017,5,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2017,2,0,2,2,0,0,False,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,171,2017,7,0,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,336,2016,9,2,8,2,0,0,True,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,6,2017,2,1,5,1,0,0,True,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,15,2016,8,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,75,2016,8,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2016,12,0,1,3,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,106,2017,5,1,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,2016,2,2,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,98,2016,10,1,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2017,7,0,1,2,2,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,9,2017,7,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,110,2017,4,0,2,3,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2,2016,12,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,5,2015,8,1,1,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,162,2017,8,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,178,2016,5,0,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,62,2017,7,2,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,24,2017,2,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,105,2016,6,2,8,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,189,2016,9,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,47,2016,6,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2017,2,0,2,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,5,2015,8,2,3,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,116,2016,8,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,34,2015,9,0,3,2,0,0,True,33,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,24,2015,10,2,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,29,2016,8,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,28,2017,5,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2015,9,2,4,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,87,2016,3,1,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,197,2017,5,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,20,2017,5,0,1,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,2017,5,0,3,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
